    L  PctRecs  AvgQ  P(AvgQ)      AvgP  AvgEE       Rate   RatePct
-----  -------  ----  -------  --------  -----  ---------  --------
   78  100.0%   97.4%   91.6%   91.6%
   77  100.0%   98.0%   91.8%   91.8%
   76  100.0%   98.8%   92.1%   92.0%
   75  100.0%   98.9%   92.1%   92.1%
   74  100.0%   98.9%   92.1%   92.1%
   73  100.0%   98.9%   92.2%   92.1%
   72  100.0%   98.9%   92.2%   92.2%
   71  100.0%   98.9%   92.2%   92.2%
   70  100.0%   98.9%   92.3%   92.2%
   69  100.0%   98.9%   92.3%   92.3%
   68  100.0%   98.9%   92.4%   92.3%
   67  100.0%   98.9%   92.4%   92.4%
   66  100.0%   98.9%   92.5%   92.5%
   65  100.0%   99.0%   92.6%   92.5%
   64  100.0%   99.0%   92.7%   92.6%
   63  100.0%   99.0%   92.7%   92.7%
   62  100.0%   99.0%   92.8%   92.7%
   61  100.0%   99.0%   92.8%   92.8%
   60  100.0%   99.0%   92.9%   92.8%
   59  100.0%   99.0%   92.9%   92.9%
   58  100.0%   99.0%   92.9%   92.9%
   57  100.0%   99.0%   93.0%   92.9%
   56  100.0%   99.0%   93.1%   93.1%
   55  100.0%   99.0%   93.1%   93.1%
   54  100.0%   99.0%   93.2%   93.1%
   53  100.0%   99.0%   93.2%   93.2%
   52  100.0%   99.0%   93.4%   93.3%
   51  100.0%   99.0%   93.4%   93.3%
   50  100.0%   99.0%   93.6%   93.6%

    305966  Recs (306.0k), 0 too long
     301.0  Avg length
     92.1M  Bases

              Id      Allocs       Frees     Pct         Bytes
----------------  ----------  ----------  ------  ------------
----------------  ----------  ----------  ------  ------------
           Total           0           0    0.0%          0.0b

        37Mb  Curr mem
        37Mb  Peak mem
        0.0b  Total alloc
        0.0b  Total free
        0.0b  Net
        37Mb  +Excess

            Type        Busy        Free         Mem   MaxRefCnt        Gets      Allocs       Frees
----------------  ----------  ----------  ----------  ----------  ----------  ----------  ----------
         SeqInfo           0           0        0.0b           0
        PathInfo           0           0        0.0b           0
     AlignResult           0           0        0.0b           0

Finished Mon Sep 28 17:03:47 2015
Elapsed time 00:05
Max memory 37Mb
